time_utc,time_hk,direction,signal_type,rejection_reason,filter_htf_poi,filter_trend,filter_time
2026-01-12 14:00:00+00:00,2026-01-12 22:00:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,False
2026-01-12 14:25:00+00:00,2026-01-12 22:25:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,False
2026-01-12 15:00:00+00:00,2026-01-12 23:00:00 HKT,SHORT,ICT_Setup01,Trend Filter (15M/1H bias not aligned),True,False,True
2026-01-12 17:30:00+00:00,2026-01-13 01:30:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,False
2026-01-12 18:10:00+00:00,2026-01-13 02:10:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,False
2026-01-12 19:00:00+00:00,2026-01-13 03:00:00 HKT,SHORT,ICT_Setup01,Trend Filter (15M/1H bias not aligned),True,False,True
2026-01-12 19:55:00+00:00,2026-01-13 03:55:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,True
2026-01-12 20:00:00+00:00,2026-01-13 04:00:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,True
2026-01-12 20:55:00+00:00,2026-01-13 04:55:00 HKT,SHORT,ICT_Setup01,Trend Filter (15M/1H bias not aligned),True,False,True
2026-01-12 23:05:00+00:00,2026-01-13 07:05:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,False
2026-01-12 23:55:00+00:00,2026-01-13 07:55:00 HKT,LONG,IFVG_Realtime,Time Filter (ICT session not active),True,True,False
2026-01-13 00:25:00+00:00,2026-01-13 08:25:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,False
2026-01-13 01:00:00+00:00,2026-01-13 09:00:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,True
2026-01-13 01:40:00+00:00,2026-01-13 09:40:00 HKT,SHORT,ICT_Setup01,Trend Filter (15M/1H bias not aligned),True,False,True
2026-01-13 02:05:00+00:00,2026-01-13 10:05:00 HKT,LONG,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,True
2026-01-13 04:40:00+00:00,2026-01-13 12:40:00 HKT,LONG,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,True
2026-01-13 05:05:00+00:00,2026-01-13 13:05:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,False
2026-01-13 05:20:00+00:00,2026-01-13 13:20:00 HKT,LONG,IFVG_Realtime,Time Filter (ICT session not active),True,True,False
2026-01-13 05:30:00+00:00,2026-01-13 13:30:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,False
2026-01-13 06:00:00+00:00,2026-01-13 14:00:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,False
2026-01-13 07:15:00+00:00,2026-01-13 15:15:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,True
2026-01-13 07:30:00+00:00,2026-01-13 15:30:00 HKT,LONG,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,True
2026-01-13 07:40:00+00:00,2026-01-13 15:40:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,True
2026-01-13 07:50:00+00:00,2026-01-13 15:50:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,True
2026-01-13 08:00:00+00:00,2026-01-13 16:00:00 HKT,LONG,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,True
2026-01-13 10:30:00+00:00,2026-01-13 18:30:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,False
2026-01-13 10:40:00+00:00,2026-01-13 18:40:00 HKT,LONG,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,False
2026-01-13 11:10:00+00:00,2026-01-13 19:10:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,False
2026-01-13 11:15:00+00:00,2026-01-13 19:15:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,False
2026-01-13 12:40:00+00:00,2026-01-13 20:40:00 HKT,LONG,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,False
2026-01-13 12:45:00+00:00,2026-01-13 20:45:00 HKT,LONG,IFVG_Realtime,Time Filter (ICT session not active),True,True,False
2026-01-13 14:10:00+00:00,2026-01-13 22:10:00 HKT,LONG,IFVG_Realtime,Time Filter (ICT session not active),True,True,False
2026-01-13 16:00:00+00:00,2026-01-14 00:00:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,True
2026-01-13 17:10:00+00:00,2026-01-14 01:10:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,False
2026-01-13 17:40:00+00:00,2026-01-14 01:40:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,False
2026-01-13 18:15:00+00:00,2026-01-14 02:15:00 HKT,SHORT,ICT_Setup01,Trend Filter (15M/1H bias not aligned),True,False,False
2026-01-13 18:55:00+00:00,2026-01-14 02:55:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,True
2026-01-13 19:00:00+00:00,2026-01-14 03:00:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,True
2026-01-13 19:15:00+00:00,2026-01-14 03:15:00 HKT,SHORT,ICT_Setup01,Trend Filter (15M/1H bias not aligned),True,False,True
2026-01-14 00:55:00+00:00,2026-01-14 08:55:00 HKT,LONG,IFVG_Realtime,Time Filter (ICT session not active),True,True,False
2026-01-14 05:55:00+00:00,2026-01-14 13:55:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,False
2026-01-14 06:20:00+00:00,2026-01-14 14:20:00 HKT,LONG,IFVG_Realtime,Time Filter (ICT session not active),True,True,False
2026-01-14 06:30:00+00:00,2026-01-14 14:30:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,False
2026-01-14 06:50:00+00:00,2026-01-14 14:50:00 HKT,LONG,IFVG_Realtime,Time Filter (ICT session not active),True,True,False
2026-01-14 06:55:00+00:00,2026-01-14 14:55:00 HKT,LONG,IFVG_Realtime,Time Filter (ICT session not active),True,True,False
2026-01-14 07:50:00+00:00,2026-01-14 15:50:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,True
2026-01-14 08:20:00+00:00,2026-01-14 16:20:00 HKT,SHORT,ICT_Setup01,Trend Filter (15M/1H bias not aligned),True,False,True
2026-01-14 09:30:00+00:00,2026-01-14 17:30:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,True
2026-01-14 09:35:00+00:00,2026-01-14 17:35:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,True
2026-01-14 09:40:00+00:00,2026-01-14 17:40:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,True
2026-01-14 10:05:00+00:00,2026-01-14 18:05:00 HKT,SHORT,ICT_Setup01,Trend Filter (15M/1H bias not aligned),True,False,False
2026-01-14 10:15:00+00:00,2026-01-14 18:15:00 HKT,LONG,IFVG_Realtime,Time Filter (ICT session not active),True,True,False
2026-01-14 11:25:00+00:00,2026-01-14 19:25:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,False
2026-01-14 12:00:00+00:00,2026-01-14 20:00:00 HKT,LONG,IFVG_Realtime,Time Filter (ICT session not active),True,True,False
2026-01-14 12:45:00+00:00,2026-01-14 20:45:00 HKT,LONG,ICT_Setup01,Time Filter (ICT session not active),True,True,False
2026-01-14 13:00:00+00:00,2026-01-14 21:00:00 HKT,LONG,ICT_Setup01,Time Filter (ICT session not active),True,True,False
2026-01-14 13:05:00+00:00,2026-01-14 21:05:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,False
2026-01-14 14:30:00+00:00,2026-01-14 22:30:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,True
2026-01-14 15:25:00+00:00,2026-01-14 23:25:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,True
2026-01-14 15:30:00+00:00,2026-01-14 23:30:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,True
2026-01-14 16:45:00+00:00,2026-01-15 00:45:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,True
2026-01-14 20:00:00+00:00,2026-01-15 04:00:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,True
2026-01-14 21:05:00+00:00,2026-01-15 05:05:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,False
2026-01-14 23:00:00+00:00,2026-01-15 07:00:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,False
2026-01-15 04:50:00+00:00,2026-01-15 12:50:00 HKT,LONG,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,True
2026-01-15 05:25:00+00:00,2026-01-15 13:25:00 HKT,LONG,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,False
2026-01-15 06:45:00+00:00,2026-01-15 14:45:00 HKT,LONG,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,False
2026-01-15 12:00:00+00:00,2026-01-15 20:00:00 HKT,SHORT,ICT_Setup01,Trend Filter (15M/1H bias not aligned),True,False,False
2026-01-15 12:35:00+00:00,2026-01-15 20:35:00 HKT,LONG,IFVG_Realtime,Time Filter (ICT session not active),True,True,False
2026-01-15 14:20:00+00:00,2026-01-15 22:20:00 HKT,LONG,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,False
2026-01-15 18:40:00+00:00,2026-01-16 02:40:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,True
2026-01-15 19:35:00+00:00,2026-01-16 03:35:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,True
2026-01-15 21:00:00+00:00,2026-01-16 05:00:00 HKT,SHORT,ICT_Setup01,Trend Filter (15M/1H bias not aligned),True,False,False
2026-01-15 21:15:00+00:00,2026-01-16 05:15:00 HKT,LONG,IFVG_Realtime,Time Filter (ICT session not active),True,True,False
2026-01-15 23:25:00+00:00,2026-01-16 07:25:00 HKT,SHORT,IFVG_Realtime,Time Filter (ICT session not active),True,True,False
2026-01-16 05:10:00+00:00,2026-01-16 13:10:00 HKT,SHORT,IFVG_Realtime,Time Filter (ICT session not active),True,True,False
2026-01-16 05:20:00+00:00,2026-01-16 13:20:00 HKT,LONG,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,False
2026-01-16 06:40:00+00:00,2026-01-16 14:40:00 HKT,SHORT,IFVG_Realtime,Time Filter (ICT session not active),True,True,False
2026-01-16 06:55:00+00:00,2026-01-16 14:55:00 HKT,SHORT,ICT_Setup01,Time Filter (ICT session not active),True,True,False
2026-01-16 07:30:00+00:00,2026-01-16 15:30:00 HKT,LONG,ICT_Setup01,Trend Filter (15M/1H bias not aligned),True,False,True
2026-01-16 08:50:00+00:00,2026-01-16 16:50:00 HKT,LONG,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,True
2026-01-16 10:00:00+00:00,2026-01-16 18:00:00 HKT,LONG,IFVG_Realtime,Time Filter (ICT session not active),True,True,False
2026-01-16 10:50:00+00:00,2026-01-16 18:50:00 HKT,SHORT,IFVG_Realtime,Time Filter (ICT session not active),True,True,False
2026-01-16 10:55:00+00:00,2026-01-16 18:55:00 HKT,SHORT,IFVG_Realtime,Time Filter (ICT session not active),True,True,False
2026-01-16 11:10:00+00:00,2026-01-16 19:10:00 HKT,LONG,IFVG_Realtime,Time Filter (ICT session not active),True,True,False
2026-01-16 11:15:00+00:00,2026-01-16 19:15:00 HKT,LONG,IFVG_Realtime,Time Filter (ICT session not active),True,True,False
2026-01-16 12:20:00+00:00,2026-01-16 20:20:00 HKT,SHORT,IFVG_Realtime,Time Filter (ICT session not active),True,True,False
2026-01-16 12:25:00+00:00,2026-01-16 20:25:00 HKT,LONG,ICT_Setup01,Time Filter (ICT session not active),True,True,False
2026-01-16 16:10:00+00:00,2026-01-17 00:10:00 HKT,LONG,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,True
2026-01-16 17:20:00+00:00,2026-01-17 01:20:00 HKT,LONG,ICT_Setup01,Trend Filter (15M/1H bias not aligned),True,False,False
2026-01-16 17:25:00+00:00,2026-01-17 01:25:00 HKT,SHORT,IFVG_Realtime,Time Filter (ICT session not active),True,True,False
2026-01-16 18:25:00+00:00,2026-01-17 02:25:00 HKT,LONG,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,False
2026-01-16 19:30:00+00:00,2026-01-17 03:30:00 HKT,LONG,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,True
2026-01-16 20:00:00+00:00,2026-01-17 04:00:00 HKT,LONG,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,True
2026-01-16 20:50:00+00:00,2026-01-17 04:50:00 HKT,LONG,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,True
2026-01-16 21:15:00+00:00,2026-01-17 05:15:00 HKT,LONG,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,False
2026-01-19 00:20:00+00:00,2026-01-19 08:20:00 HKT,LONG,IFVG_Realtime,Time Filter (ICT session not active),True,True,False
2026-01-19 01:10:00+00:00,2026-01-19 09:10:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,True
2026-01-19 02:40:00+00:00,2026-01-19 10:40:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,True
2026-01-19 04:00:00+00:00,2026-01-19 12:00:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,True
2026-01-19 04:15:00+00:00,2026-01-19 12:15:00 HKT,SHORT,ICT_Setup01,Trend Filter (15M/1H bias not aligned),True,False,True
2026-01-19 05:00:00+00:00,2026-01-19 13:00:00 HKT,LONG,ICT_Setup01 + IFVG_Realtime,Time Filter (ICT session not active),True,True,False
2026-01-19 05:40:00+00:00,2026-01-19 13:40:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,False
2026-01-19 05:55:00+00:00,2026-01-19 13:55:00 HKT,LONG,IFVG_Realtime,Time Filter (ICT session not active),True,True,False
2026-01-19 07:10:00+00:00,2026-01-19 15:10:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,True
2026-01-19 07:40:00+00:00,2026-01-19 15:40:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,True
2026-01-19 08:10:00+00:00,2026-01-19 16:10:00 HKT,SHORT,ICT_Setup01,Trend Filter (15M/1H bias not aligned),True,False,True
2026-01-19 08:50:00+00:00,2026-01-19 16:50:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,True
2026-01-19 09:20:00+00:00,2026-01-19 17:20:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,True
2026-01-19 10:25:00+00:00,2026-01-19 18:25:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,False
2026-01-19 11:25:00+00:00,2026-01-19 19:25:00 HKT,LONG,IFVG_Realtime,Time Filter (ICT session not active),True,True,False
2026-01-19 11:35:00+00:00,2026-01-19 19:35:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,False
2026-01-19 14:35:00+00:00,2026-01-19 22:35:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,True
2026-01-19 18:15:00+00:00,2026-01-20 02:15:00 HKT,LONG,IFVG_Realtime,Time Filter (ICT session not active),True,True,False
2026-01-20 02:45:00+00:00,2026-01-20 10:45:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,True
2026-01-20 03:00:00+00:00,2026-01-20 11:00:00 HKT,SHORT,ICT_Setup01,Trend Filter (15M/1H bias not aligned),True,False,True
2026-01-20 05:30:00+00:00,2026-01-20 13:30:00 HKT,LONG,ICT_Setup01,Time Filter (ICT session not active),True,True,False
2026-01-20 10:25:00+00:00,2026-01-20 18:25:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,False
2026-01-20 10:35:00+00:00,2026-01-20 18:35:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,False
2026-01-20 11:05:00+00:00,2026-01-20 19:05:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,False
2026-01-20 11:35:00+00:00,2026-01-20 19:35:00 HKT,LONG,IFVG_Realtime,Time Filter (ICT session not active),True,True,False
2026-01-20 12:25:00+00:00,2026-01-20 20:25:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,False
2026-01-20 13:30:00+00:00,2026-01-20 21:30:00 HKT,SHORT,ICT_Setup01,Trend Filter (15M/1H bias not aligned),True,False,False
2026-01-20 13:40:00+00:00,2026-01-20 21:40:00 HKT,LONG,IFVG_Realtime,Time Filter (ICT session not active),True,True,False
2026-01-20 14:30:00+00:00,2026-01-20 22:30:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,True
2026-01-20 15:15:00+00:00,2026-01-20 23:15:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,True
2026-01-20 16:00:00+00:00,2026-01-21 00:00:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,True
2026-01-20 18:50:00+00:00,2026-01-21 02:50:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,True
2026-01-20 18:55:00+00:00,2026-01-21 02:55:00 HKT,SHORT,ICT_Setup01,Trend Filter (15M/1H bias not aligned),True,False,True
2026-01-20 20:00:00+00:00,2026-01-21 04:00:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,True
2026-01-20 21:00:00+00:00,2026-01-21 05:00:00 HKT,LONG,IFVG_Realtime,Time Filter (ICT session not active),True,True,False
2026-01-20 21:45:00+00:00,2026-01-21 05:45:00 HKT,LONG,IFVG_Realtime,Time Filter (ICT session not active),True,True,False
2026-01-20 23:10:00+00:00,2026-01-21 07:10:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,False
2026-01-21 05:10:00+00:00,2026-01-21 13:10:00 HKT,LONG,IFVG_Realtime,Time Filter (ICT session not active),True,True,False
2026-01-21 06:35:00+00:00,2026-01-21 14:35:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,False
2026-01-21 07:30:00+00:00,2026-01-21 15:30:00 HKT,SHORT,ICT_Setup01,Trend Filter (15M/1H bias not aligned),True,False,True
2026-01-21 07:55:00+00:00,2026-01-21 15:55:00 HKT,SHORT,ICT_Setup01,Trend Filter (15M/1H bias not aligned),True,False,True
2026-01-21 08:45:00+00:00,2026-01-21 16:45:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,True
2026-01-21 08:50:00+00:00,2026-01-21 16:50:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,True
2026-01-21 09:55:00+00:00,2026-01-21 17:55:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,True
2026-01-21 10:15:00+00:00,2026-01-21 18:15:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,False
2026-01-21 11:30:00+00:00,2026-01-21 19:30:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,False
2026-01-21 11:40:00+00:00,2026-01-21 19:40:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,False
2026-01-21 12:00:00+00:00,2026-01-21 20:00:00 HKT,SHORT,ICT_Setup01,Trend Filter (15M/1H bias not aligned),True,False,False
2026-01-21 12:25:00+00:00,2026-01-21 20:25:00 HKT,LONG,IFVG_Realtime,Time Filter (ICT session not active),True,True,False
2026-01-21 12:45:00+00:00,2026-01-21 20:45:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,False
2026-01-21 12:55:00+00:00,2026-01-21 20:55:00 HKT,LONG,IFVG_Realtime,Time Filter (ICT session not active),True,True,False
2026-01-21 13:05:00+00:00,2026-01-21 21:05:00 HKT,LONG,IFVG_Realtime,Time Filter (ICT session not active),True,True,False
2026-01-21 13:20:00+00:00,2026-01-21 21:20:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,False
2026-01-21 13:50:00+00:00,2026-01-21 21:50:00 HKT,LONG,ICT_Setup01,Time Filter (ICT session not active),True,True,False
2026-01-21 14:00:00+00:00,2026-01-21 22:00:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,False
2026-01-21 15:15:00+00:00,2026-01-21 23:15:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,True
2026-01-21 15:35:00+00:00,2026-01-21 23:35:00 HKT,SHORT,ICT_Setup01,Trend Filter (15M/1H bias not aligned),True,False,True
2026-01-21 15:55:00+00:00,2026-01-21 23:55:00 HKT,SHORT,ICT_Setup01,Trend Filter (15M/1H bias not aligned),True,False,True
2026-01-21 16:05:00+00:00,2026-01-22 00:05:00 HKT,SHORT,ICT_Setup01,Trend Filter (15M/1H bias not aligned),True,False,True
2026-01-21 16:15:00+00:00,2026-01-22 00:15:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,True
2026-01-21 16:40:00+00:00,2026-01-22 00:40:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,True
2026-01-21 16:50:00+00:00,2026-01-22 00:50:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,True
2026-01-21 19:25:00+00:00,2026-01-22 03:25:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,True
2026-01-21 20:00:00+00:00,2026-01-22 04:00:00 HKT,SHORT,ICT_Setup01,Trend Filter (15M/1H bias not aligned),True,False,True
2026-01-21 20:20:00+00:00,2026-01-22 04:20:00 HKT,SHORT,ICT_Setup01,Trend Filter (15M/1H bias not aligned),True,False,True
2026-01-21 21:10:00+00:00,2026-01-22 05:10:00 HKT,LONG,IFVG_Realtime,Time Filter (ICT session not active),True,True,False
2026-01-21 21:55:00+00:00,2026-01-22 05:55:00 HKT,LONG,ICT_Setup01,Time Filter (ICT session not active),True,True,False
2026-01-21 23:00:00+00:00,2026-01-22 07:00:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,False
2026-01-22 00:20:00+00:00,2026-01-22 08:20:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,False
2026-01-22 01:00:00+00:00,2026-01-22 09:00:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,True
2026-01-22 02:00:00+00:00,2026-01-22 10:00:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,True
2026-01-22 02:20:00+00:00,2026-01-22 10:20:00 HKT,SHORT,ICT_Setup01,Trend Filter (15M/1H bias not aligned),True,False,True
2026-01-22 02:30:00+00:00,2026-01-22 10:30:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,True
2026-01-22 08:05:00+00:00,2026-01-22 16:05:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,True
2026-01-22 08:15:00+00:00,2026-01-22 16:15:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,True
2026-01-22 09:30:00+00:00,2026-01-22 17:30:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,True
2026-01-22 10:35:00+00:00,2026-01-22 18:35:00 HKT,LONG,IFVG_Realtime,Time Filter (ICT session not active),True,True,False
2026-01-22 11:10:00+00:00,2026-01-22 19:10:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,False
2026-01-22 12:00:00+00:00,2026-01-22 20:00:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,False
2026-01-22 12:25:00+00:00,2026-01-22 20:25:00 HKT,LONG,IFVG_Realtime,Time Filter (ICT session not active),True,True,False
2026-01-22 12:50:00+00:00,2026-01-22 20:50:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,False
2026-01-22 13:10:00+00:00,2026-01-22 21:10:00 HKT,LONG,IFVG_Realtime,Time Filter (ICT session not active),True,True,False
2026-01-22 13:15:00+00:00,2026-01-22 21:15:00 HKT,LONG,IFVG_Realtime,Time Filter (ICT session not active),True,True,False
2026-01-22 13:30:00+00:00,2026-01-22 21:30:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,False
2026-01-22 14:25:00+00:00,2026-01-22 22:25:00 HKT,LONG,IFVG_Realtime,Time Filter (ICT session not active),True,True,False
2026-01-22 21:05:00+00:00,2026-01-23 05:05:00 HKT,LONG,IFVG_Realtime,Time Filter (ICT session not active),True,True,False
2026-01-22 21:25:00+00:00,2026-01-23 05:25:00 HKT,LONG,IFVG_Realtime,Time Filter (ICT session not active),True,True,False
2026-01-22 23:30:00+00:00,2026-01-23 07:30:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,False
2026-01-22 23:45:00+00:00,2026-01-23 07:45:00 HKT,LONG,IFVG_Realtime,Time Filter (ICT session not active),True,True,False
2026-01-23 00:30:00+00:00,2026-01-23 08:30:00 HKT,LONG,ICT_Setup01,Time Filter (ICT session not active),True,True,False
2026-01-23 00:40:00+00:00,2026-01-23 08:40:00 HKT,LONG,ICT_Setup01,Time Filter (ICT session not active),True,True,False
2026-01-23 00:55:00+00:00,2026-01-23 08:55:00 HKT,LONG,IFVG_Realtime,Time Filter (ICT session not active),True,True,False
2026-01-23 01:00:00+00:00,2026-01-23 09:00:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,True
2026-01-23 02:40:00+00:00,2026-01-23 10:40:00 HKT,SHORT,ICT_Setup01,Trend Filter (15M/1H bias not aligned),True,False,True
2026-01-23 03:15:00+00:00,2026-01-23 11:15:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,True
2026-01-23 05:00:00+00:00,2026-01-23 13:00:00 HKT,LONG,ICT_Setup01,Time Filter (ICT session not active),True,True,False
2026-01-23 05:15:00+00:00,2026-01-23 13:15:00 HKT,LONG,IFVG_Realtime,Time Filter (ICT session not active),True,True,False
2026-01-23 06:00:00+00:00,2026-01-23 14:00:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,False
